1676867866.305449;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305466;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305480;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305499;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305550;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305590;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305605;s1-eth1;784.43;2027.94;2812.38;1016;393;9.98;5.99;15.97;3;5;0.00;0.00;0;0
1676867866.305624;s1-eth2;147.70;0.00;147.70;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867866.305639;s1-eth3;2175.65;1079.84;3255.49;541;1090;7.98;13.97;21.96;7;4;0.00;0.00;0;0
1676867866.305658;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305673;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.305692;total;4640.72;4640.72;9281.44;2325;2325;29.94;29.94;59.88;15;15;0.00;0.00;0;0
1676867866.805839;lo;672.00;672.00;1344.00;336;336;6.00;6.00;12.00;3;3;0.00;0.00;0;0
1676867866.805879;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.805896;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.805909;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.805922;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.805935;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.805977;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.806000;s1-eth1;148.00;0.00;148.00;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867866.806015;s1-eth2;786.00;2180.00;2966.00;1090;393;10.00;8.00;18.00;4;5;0.00;0.00;0;0
1676867866.806036;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867866.806055;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.806072;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867866.806101;total;3786.00;3934.00;7720.00;1967;1893;26.00;28.00;54.00;14;13;0.00;0.00;0;0
1676867867.306281;lo;1636.73;1636.73;3273.45;820;820;11.98;11.98;23.95;6;6;0.00;0.00;0;0
1676867867.306344;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306361;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306375;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306388;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306401;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306442;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306466;s1-eth1;784.43;2175.65;2960.08;1090;393;9.98;7.98;17.96;4;5;0.00;0.00;0;0
1676867867.306483;s1-eth2;147.70;147.70;295.41;74;74;2.00;2.00;3.99;1;1;0.00;0.00;0;0
1676867867.306501;s1-eth3;2175.65;1079.84;3255.49;541;1090;7.98;13.97;21.96;7;4;0.00;0.00;0;0
1676867867.306519;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306535;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.306581;total;4744.51;5039.92;9784.43;2525;2377;31.94;35.93;67.86;18;16;0.00;0.00;0;0
1676867867.806750;lo;2968.00;2968.00;5936.00;1484;1484;18.00;18.00;36.00;9;9;0.00;0.00;0;0
1676867867.806791;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806809;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806823;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806836;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806849;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806890;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806920;s1-eth1;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867867.806938;s1-eth2;786.00;2032.00;2818.00;1016;393;10.00;6.00;16.00;3;5;0.00;0.00;0;0
1676867867.806959;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867867.806978;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
